State,District,District_Id,Year,Season,Crop,Crop_Id,Area,Production
Tamil Nadu,RAMANATHAPURAM,15,1997,Whole Year ,Groundnut,10,5964,6450
Tamil Nadu,RAMANATHAPURAM,15,1997,Whole Year ,Jowar,11,1864,1680
Tamil Nadu,RAMANATHAPURAM,15,1997,Whole Year ,Moong(Green Gram),13,124,40
Tamil Nadu,RAMANATHAPURAM,15,1997,Whole Year ,Onion,14,3,20
Tamil Nadu,RAMANATHAPURAM,15,1997,Whole Year ,Pulses total,29,3601,1600
Tamil Nadu,RAMANATHAPURAM,15,1997,Whole Year ,Ragi,15,1626,3320
Tamil Nadu,RAMANATHAPURAM,15,1997,Whole Year ,Rice,0,144633,480490
Tamil Nadu,RAMANATHAPURAM,15,1997,Whole Year ,Sugarcane,16,182,195000
Tamil Nadu,RAMANATHAPURAM,15,1997,Whole Year ,Sunflower,17,140,130
Tamil Nadu,RAMANATHAPURAM,15,1997,Whole Year ,Total foodgrain,30,153049,488240
Tamil Nadu,RAMANATHAPURAM,15,1997,Whole Year ,Turmeric,20,2,10
Tamil Nadu,RAMANATHAPURAM,15,1997,Whole Year ,Urad,21,3230,1510
Tamil Nadu,RAMANATHAPURAM,15,1998,Kharif     ,Arhar/Tur,1,1,1
Tamil Nadu,RAMANATHAPURAM,15,1998,Kharif     ,Bajra,2,449,567
Tamil Nadu,RAMANATHAPURAM,15,1998,Kharif     ,Cotton(lint),8,5442,9012
Tamil Nadu,RAMANATHAPURAM,15,1998,Kharif     ,Groundnut,10,6833,9074
Tamil Nadu,RAMANATHAPURAM,15,1998,Kharif     ,Horse-gram,24,18,9
Tamil Nadu,RAMANATHAPURAM,15,1998,Kharif     ,Jowar,11,1613,1758
Tamil Nadu,RAMANATHAPURAM,15,1998,Kharif     ,Moong(Green Gram),13,27,13
Tamil Nadu,RAMANATHAPURAM,15,1998,Kharif     ,Pulses total,29,1518,680
Tamil Nadu,RAMANATHAPURAM,15,1998,Kharif     ,Ragi,15,863,1604
Tamil Nadu,RAMANATHAPURAM,15,1998,Kharif     ,Rice,0,136902,471001
Tamil Nadu,RAMANATHAPURAM,15,1998,Kharif     ,Sesamum,23,940,346
Tamil Nadu,RAMANATHAPURAM,15,1998,Kharif     ,Sunflower,17,156,153
Tamil Nadu,RAMANATHAPURAM,15,1998,Kharif     ,Total foodgrain,30,142689,47675
Tamil Nadu,RAMANATHAPURAM,15,1998,Kharif     ,Urad,21,1258,615
Tamil Nadu,RAMANATHAPURAM,15,1998,Whole Year ,Banana,3,39,1906
Tamil Nadu,RAMANATHAPURAM,15,1998,Whole Year ,Cashewnut,4,131,27
Tamil Nadu,RAMANATHAPURAM,15,1998,Whole Year ,Coriander,7,3031,399
Tamil Nadu,RAMANATHAPURAM,15,1998,Whole Year ,Dry chillies,9,13865,8347
Tamil Nadu,RAMANATHAPURAM,15,1998,Whole Year ,Sugarcane,16,257,31540
Tamil Nadu,RAMANATHAPURAM,15,1999,Kharif     ,Arhar/Tur,1,481,333
Tamil Nadu,RAMANATHAPURAM,15,1999,Kharif     ,Bajra,2,256,255
Tamil Nadu,RAMANATHAPURAM,15,1999,Kharif     ,Cotton(lint),8,2139,1927
Tamil Nadu,RAMANATHAPURAM,15,1999,Kharif     ,Groundnut,10,5181,5611
Tamil Nadu,RAMANATHAPURAM,15,1999,Kharif     ,Horse-gram,24,34,13
Tamil Nadu,RAMANATHAPURAM,15,1999,Kharif     ,Jowar,11,1430,1262
Tamil Nadu,RAMANATHAPURAM,15,1999,Kharif     ,Moong(Green Gram),13,77,42
Tamil Nadu,RAMANATHAPURAM,15,1999,Kharif     ,Ragi,15,616,523
Tamil Nadu,RAMANATHAPURAM,15,1999,Kharif     ,Rice,0,128536,98806
Tamil Nadu,RAMANATHAPURAM,15,1999,Kharif     ,Sesamum,23,1476,414
Tamil Nadu,RAMANATHAPURAM,15,1999,Kharif     ,Sunflower,17,70,70
Tamil Nadu,RAMANATHAPURAM,15,1999,Kharif     ,Urad,21,1547,801
Tamil Nadu,RAMANATHAPURAM,15,1999,Kharif     ,Varagu,39,3,1
Tamil Nadu,RAMANATHAPURAM,15,1999,Whole Year ,Banana,3,88,3141
Tamil Nadu,RAMANATHAPURAM,15,1999,Whole Year ,Cashewnut,4,120,35
Tamil Nadu,RAMANATHAPURAM,15,1999,Whole Year ,Coriander,7,1299,325
Tamil Nadu,RAMANATHAPURAM,15,1999,Whole Year ,Dry chillies,9,19652,8926
Tamil Nadu,RAMANATHAPURAM,15,1999,Whole Year ,Guar seed,35,352,3640
Tamil Nadu,RAMANATHAPURAM,15,1999,Whole Year ,Onion,14,4,32
Tamil Nadu,RAMANATHAPURAM,15,1999,Whole Year ,Sugarcane,16,352,37429
Tamil Nadu,RAMANATHAPURAM,15,2000,Kharif     ,Bajra,2,931,674
Tamil Nadu,RAMANATHAPURAM,15,2000,Kharif     ,Cotton(lint),8,8387,8112
Tamil Nadu,RAMANATHAPURAM,15,2000,Kharif     ,Groundnut,10,5523,4530
Tamil Nadu,RAMANATHAPURAM,15,2000,Kharif     ,Horse-gram,24,12,5
Tamil Nadu,RAMANATHAPURAM,15,2000,Kharif     ,Jowar,11,2143,1909
Tamil Nadu,RAMANATHAPURAM,15,2000,Kharif     ,Moong(Green Gram),13,111,52
Tamil Nadu,RAMANATHAPURAM,15,2000,Kharif     ,Other Kharif pulses,37,376,72
Tamil Nadu,RAMANATHAPURAM,15,2000,Kharif     ,Ragi,15,641,561
Tamil Nadu,RAMANATHAPURAM,15,2000,Kharif     ,Rice,0,123351,85929
Tamil Nadu,RAMANATHAPURAM,15,2000,Kharif     ,Sesamum,23,2095,927
Tamil Nadu,RAMANATHAPURAM,15,2000,Kharif     ,Sunflower,17,18,19
Tamil Nadu,RAMANATHAPURAM,15,2000,Kharif     ,Urad,21,2197,1138
Tamil Nadu,RAMANATHAPURAM,15,2000,Whole Year ,Banana,3,74,2642
Tamil Nadu,RAMANATHAPURAM,15,2000,Whole Year ,Cashewnut,4,129,50
Tamil Nadu,RAMANATHAPURAM,15,2000,Whole Year ,Coriander,7,861,215
Tamil Nadu,RAMANATHAPURAM,15,2000,Whole Year ,Dry chillies,9,16156,7416
Tamil Nadu,RAMANATHAPURAM,15,2000,Whole Year ,Onion,14,11,89
Tamil Nadu,RAMANATHAPURAM,15,2000,Whole Year ,Sugarcane,16,220,23393
Tamil Nadu,RAMANATHAPURAM,15,2001,Kharif     ,Bajra,2,587,620
Tamil Nadu,RAMANATHAPURAM,15,2001,Kharif     ,Cotton(lint),8,4415,4820
Tamil Nadu,RAMANATHAPURAM,15,2001,Kharif     ,Groundnut,10,6913,10610
Tamil Nadu,RAMANATHAPURAM,15,2001,Kharif     ,Jowar,11,1672,1320
Tamil Nadu,RAMANATHAPURAM,15,2001,Kharif     ,Moong(Green Gram),13,88,40
Tamil Nadu,RAMANATHAPURAM,15,2001,Kharif     ,Ragi,15,1023,1830
Tamil Nadu,RAMANATHAPURAM,15,2001,Kharif     ,Rice,0,124517,169900
Tamil Nadu,RAMANATHAPURAM,15,2001,Kharif     ,Sesamum,23,2254,940
Tamil Nadu,RAMANATHAPURAM,15,2001,Kharif     ,Sunflower,17,27,40
Tamil Nadu,RAMANATHAPURAM,15,2001,Kharif     ,Urad,21,1859,730
Tamil Nadu,RAMANATHAPURAM,15,2001,Whole Year ,Sugarcane,16,597,59800
Tamil Nadu,RAMANATHAPURAM,15,2002,Kharif     ,Bajra,2,457,352
Tamil Nadu,RAMANATHAPURAM,15,2002,Kharif     ,Cotton(lint),8,1529,1040
Tamil Nadu,RAMANATHAPURAM,15,2002,Kharif     ,Groundnut,10,6998,8070
Tamil Nadu,RAMANATHAPURAM,15,2002,Kharif     ,Horse-gram,24,8,2
Tamil Nadu,RAMANATHAPURAM,15,2002,Kharif     ,Jowar,11,1968,1206
Tamil Nadu,RAMANATHAPURAM,15,2002,Kharif     ,Maize,12,13,15
Tamil Nadu,RAMANATHAPURAM,15,2002,Kharif     ,Moong(Green Gram),13,84,36
Tamil Nadu,RAMANATHAPURAM,15,2002,Kharif     ,Other Kharif pulses,37,383,68
Tamil Nadu,RAMANATHAPURAM,15,2002,Kharif     ,Ragi,15,1012,1354
Tamil Nadu,RAMANATHAPURAM,15,2002,Kharif     ,Rice,0,126152,159792
Tamil Nadu,RAMANATHAPURAM,15,2002,Kharif     ,Sesamum,23,1367,452
Tamil Nadu,RAMANATHAPURAM,15,2002,Kharif     ,Small millets,22,448,253
Tamil Nadu,RAMANATHAPURAM,15,2002,Kharif     ,Sunflower,17,72,83
Tamil Nadu,RAMANATHAPURAM,15,2002,Kharif     ,Urad,21,1900,758
Tamil Nadu,RAMANATHAPURAM,15,2002,Kharif     ,Varagu,39,1,1
Tamil Nadu,RAMANATHAPURAM,15,2002,Whole Year ,Banana,3,169,6245
Tamil Nadu,RAMANATHAPURAM,15,2002,Whole Year ,Bhindi,44,17,127
Tamil Nadu,RAMANATHAPURAM,15,2002,Whole Year ,Brinjal,47,46,351
Tamil Nadu,RAMANATHAPURAM,15,2002,Whole Year ,Cashewnut,4,124,37
Tamil Nadu,RAMANATHAPURAM,15,2002,Whole Year ,Citrus Fruit,49,11,12
Tamil Nadu,RAMANATHAPURAM,15,2002,Whole Year ,Coconut ,6,9120,48100
Tamil Nadu,RAMANATHAPURAM,15,2002,Whole Year ,Coriander,7,1130,77
Tamil Nadu,RAMANATHAPURAM,15,2002,Whole Year ,Cucumber,50,1,0
Tamil Nadu,RAMANATHAPURAM,15,2002,Whole Year ,Drum Stick,51,17,0
Tamil Nadu,RAMANATHAPURAM,15,2002,Whole Year ,Dry chillies,9,18115,15292
Tamil Nadu,RAMANATHAPURAM,15,2002,Whole Year ,Mango,56,121,725
Tamil Nadu,RAMANATHAPURAM,15,2002,Whole Year ,Onion,14,44,372
Tamil Nadu,RAMANATHAPURAM,15,2002,Whole Year ,Other Citrus Fruit,58,2,0
Tamil Nadu,RAMANATHAPURAM,15,2002,Whole Year ,Other Fresh Fruits,59,54,0
Tamil Nadu,RAMANATHAPURAM,15,2002,Whole Year ,Other Vegetables,60,8,0
Tamil Nadu,RAMANATHAPURAM,15,2002,Whole Year ,Pome Fruit,62,54,283
Tamil Nadu,RAMANATHAPURAM,15,2002,Whole Year ,Pump Kin,71,2,0
Tamil Nadu,RAMANATHAPURAM,15,2002,Whole Year ,Snak Guard,66,1,0
Tamil Nadu,RAMANATHAPURAM,15,2002,Whole Year ,Sugarcane,16,685,62910
Tamil Nadu,RAMANATHAPURAM,15,2002,Whole Year ,Tomato,67,14,172
Tamil Nadu,RAMANATHAPURAM,15,2002,Whole Year ,Turmeric,20,1,4
Tamil Nadu,RAMANATHAPURAM,15,2003,Kharif     ,Arhar/Tur,1,1,1
Tamil Nadu,RAMANATHAPURAM,15,2003,Kharif     ,Bajra,2,1002,1094
Tamil Nadu,RAMANATHAPURAM,15,2003,Kharif     ,Cotton(lint),8,3310,403
Tamil Nadu,RAMANATHAPURAM,15,2003,Kharif     ,Groundnut,10,9151,3587
Tamil Nadu,RAMANATHAPURAM,15,2003,Kharif     ,Horse-gram,24,15,4
Tamil Nadu,RAMANATHAPURAM,15,2003,Kharif     ,Jowar,11,2780,1658
Tamil Nadu,RAMANATHAPURAM,15,2003,Kharif     ,Maize,12,34,40
Tamil Nadu,RAMANATHAPURAM,15,2003,Kharif     ,Moong(Green Gram),13,390,165
Tamil Nadu,RAMANATHAPURAM,15,2003,Kharif     ,Other Kharif pulses,37,779,137
Tamil Nadu,RAMANATHAPURAM,15,2003,Kharif     ,Ragi,15,2109,3259
Tamil Nadu,RAMANATHAPURAM,15,2003,Kharif     ,Rice,0,121031,20771
Tamil Nadu,RAMANATHAPURAM,15,2003,Kharif     ,Sesamum,23,5466,1757
Tamil Nadu,RAMANATHAPURAM,15,2003,Kharif     ,Small millets,22,932,7
Tamil Nadu,RAMANATHAPURAM,15,2003,Kharif     ,Sunflower,17,45,58
Tamil Nadu,RAMANATHAPURAM,15,2003,Kharif     ,Urad,21,2752,1125
Tamil Nadu,RAMANATHAPURAM,15,2003,Whole Year ,Banana,3,147,5200
Tamil Nadu,RAMANATHAPURAM,15,2003,Whole Year ,Bhindi,44,20,140
Tamil Nadu,RAMANATHAPURAM,15,2003,Whole Year ,Brinjal,47,32,358
Tamil Nadu,RAMANATHAPURAM,15,2003,Whole Year ,Cashewnut,4,230,79
Tamil Nadu,RAMANATHAPURAM,15,2003,Whole Year ,Coconut ,6,8343,45700
Tamil Nadu,RAMANATHAPURAM,15,2003,Whole Year ,Coriander,7,1921,191
Tamil Nadu,RAMANATHAPURAM,15,2003,Whole Year ,Drum Stick,51,18,0
Tamil Nadu,RAMANATHAPURAM,15,2003,Whole Year ,Dry chillies,9,22742,17648
Tamil Nadu,RAMANATHAPURAM,15,2003,Whole Year ,Mango,56,128,532
Tamil Nadu,RAMANATHAPURAM,15,2003,Whole Year ,Onion,14,55,495
Tamil Nadu,RAMANATHAPURAM,15,2003,Whole Year ,Orange,57,14,27
Tamil Nadu,RAMANATHAPURAM,15,2003,Whole Year ,Other Citrus Fruit,58,92,0
Tamil Nadu,RAMANATHAPURAM,15,2003,Whole Year ,Other Fresh Fruits,59,50,0
Tamil Nadu,RAMANATHAPURAM,15,2003,Whole Year ,Other Vegetables,60,7,0
Tamil Nadu,RAMANATHAPURAM,15,2003,Whole Year ,Pome Fruit,62,69,484
Tamil Nadu,RAMANATHAPURAM,15,2003,Whole Year ,Snak Guard,66,5,0
Tamil Nadu,RAMANATHAPURAM,15,2003,Whole Year ,Sugarcane,16,451,45857
Tamil Nadu,RAMANATHAPURAM,15,2003,Whole Year ,Tomato,67,15,152
Tamil Nadu,RAMANATHAPURAM,15,2003,Whole Year ,Turmeric,20,2,8
Tamil Nadu,RAMANATHAPURAM,15,2004,Kharif     ,Bajra,2,1237,1467
Tamil Nadu,RAMANATHAPURAM,15,2004,Kharif     ,Castor seed,5,11,3
Tamil Nadu,RAMANATHAPURAM,15,2004,Kharif     ,Cotton(lint),8,5413,3802
Tamil Nadu,RAMANATHAPURAM,15,2004,Kharif     ,Groundnut,10,8607,19221
Tamil Nadu,RAMANATHAPURAM,15,2004,Kharif     ,Horse-gram,24,13,4
Tamil Nadu,RAMANATHAPURAM,15,2004,Kharif     ,Jowar,11,3029,3499
Tamil Nadu,RAMANATHAPURAM,15,2004,Kharif     ,Maize,12,137,160
Tamil Nadu,RAMANATHAPURAM,15,2004,Kharif     ,Moong(Green Gram),13,161,64
Tamil Nadu,RAMANATHAPURAM,15,2004,Kharif     ,Other Kharif pulses,37,776,137
Tamil Nadu,RAMANATHAPURAM,15,2004,Kharif     ,Ragi,15,1705,2843
Tamil Nadu,RAMANATHAPURAM,15,2004,Kharif     ,Rice,0,126607,254700
Tamil Nadu,RAMANATHAPURAM,15,2004,Kharif     ,Sesamum,23,1772,320
Tamil Nadu,RAMANATHAPURAM,15,2004,Kharif     ,Small millets,22,896,505
Tamil Nadu,RAMANATHAPURAM,15,2004,Kharif     ,Sunflower,17,25,27
Tamil Nadu,RAMANATHAPURAM,15,2004,Kharif     ,Urad,21,2105,772
Tamil Nadu,RAMANATHAPURAM,15,2004,Whole Year ,Banana,3,131,5563
Tamil Nadu,RAMANATHAPURAM,15,2004,Whole Year ,Cashewnut,4,261,94
Tamil Nadu,RAMANATHAPURAM,15,2004,Whole Year ,Coconut ,6,8472,109700
Tamil Nadu,RAMANATHAPURAM,15,2004,Whole Year ,Coriander,7,1684,577
Tamil Nadu,RAMANATHAPURAM,15,2004,Whole Year ,Dry chillies,9,23126,13180
Tamil Nadu,RAMANATHAPURAM,15,2004,Whole Year ,Onion,14,98,948
Tamil Nadu,RAMANATHAPURAM,15,2004,Whole Year ,Sugarcane,16,260,28619
Tamil Nadu,RAMANATHAPURAM,15,2004,Whole Year ,Turmeric,20,1,5
Tamil Nadu,RAMANATHAPURAM,15,2005,Kharif     ,Bajra,2,1253,562
Tamil Nadu,RAMANATHAPURAM,15,2005,Kharif     ,Castor seed,5,15,5
Tamil Nadu,RAMANATHAPURAM,15,2005,Kharif     ,Cotton(lint),8,3733,2959
Tamil Nadu,RAMANATHAPURAM,15,2005,Kharif     ,Groundnut,10,7996,7989
Tamil Nadu,RAMANATHAPURAM,15,2005,Kharif     ,Horse-gram,24,6,2
Tamil Nadu,RAMANATHAPURAM,15,2005,Kharif     ,Jowar,11,2979,989
Tamil Nadu,RAMANATHAPURAM,15,2005,Kharif     ,Moong(Green Gram),13,118,40
Tamil Nadu,RAMANATHAPURAM,15,2005,Kharif     ,Other Kharif pulses,37,566,103
Tamil Nadu,RAMANATHAPURAM,15,2005,Kharif     ,Ragi,15,1683,1090
Tamil Nadu,RAMANATHAPURAM,15,2005,Kharif     ,Rice,0,127395,247079
Tamil Nadu,RAMANATHAPURAM,15,2005,Kharif     ,Sesamum,23,1638,289
Tamil Nadu,RAMANATHAPURAM,15,2005,Kharif     ,Small millets,22,885,499
Tamil Nadu,RAMANATHAPURAM,15,2005,Kharif     ,Sunflower,17,47,58
Tamil Nadu,RAMANATHAPURAM,15,2005,Kharif     ,Urad,21,2048,542
Tamil Nadu,RAMANATHAPURAM,15,2005,Whole Year ,Banana,3,88,4321
Tamil Nadu,RAMANATHAPURAM,15,2005,Whole Year ,Cashewnut,4,375,141
Tamil Nadu,RAMANATHAPURAM,15,2005,Whole Year ,Coconut ,6,8526,1181
Tamil Nadu,RAMANATHAPURAM,15,2005,Whole Year ,Coriander,7,1518,461
Tamil Nadu,RAMANATHAPURAM,15,2005,Whole Year ,Dry chillies,9,19021,10938
Tamil Nadu,RAMANATHAPURAM,15,2005,Whole Year ,Onion,14,90,721
Tamil Nadu,RAMANATHAPURAM,15,2005,Whole Year ,Sugarcane,16,361,37794
Tamil Nadu,RAMANATHAPURAM,15,2005,Whole Year ,Turmeric,20,1,6
Tamil Nadu,RAMANATHAPURAM,15,2006,Kharif     ,Rice,0,130422,223190
Tamil Nadu,RAMANATHAPURAM,15,2006,Kharif     ,Small millets,22,878,508
Tamil Nadu,RAMANATHAPURAM,15,2006,Whole Year ,Arhar/Tur,1,55,40
Tamil Nadu,RAMANATHAPURAM,15,2006,Whole Year ,Bajra,2,1074,1557
Tamil Nadu,RAMANATHAPURAM,15,2006,Whole Year ,Banana,3,115,6162
Tamil Nadu,RAMANATHAPURAM,15,2006,Whole Year ,Cashewnut,4,315,143
Tamil Nadu,RAMANATHAPURAM,15,2006,Whole Year ,Castor seed,5,6,2
Tamil Nadu,RAMANATHAPURAM,15,2006,Whole Year ,Coconut ,6,7703,1576
Tamil Nadu,RAMANATHAPURAM,15,2006,Whole Year ,Coriander,7,1226,506
Tamil Nadu,RAMANATHAPURAM,15,2006,Whole Year ,Cotton(lint),8,2859,2361
Tamil Nadu,RAMANATHAPURAM,15,2006,Whole Year ,Dry chillies,9,20621,13388
Tamil Nadu,RAMANATHAPURAM,15,2006,Whole Year ,Gram,28,3,2
Tamil Nadu,RAMANATHAPURAM,15,2006,Whole Year ,Groundnut,10,7046,8779
Tamil Nadu,RAMANATHAPURAM,15,2006,Whole Year ,Horse-gram,24,3,2
Tamil Nadu,RAMANATHAPURAM,15,2006,Whole Year ,Jowar,11,2366,2258
Tamil Nadu,RAMANATHAPURAM,15,2006,Whole Year ,Maize,12,25,133
Tamil Nadu,RAMANATHAPURAM,15,2006,Whole Year ,Moong(Green Gram),13,383,221
Tamil Nadu,RAMANATHAPURAM,15,2006,Whole Year ,Onion,14,156,1362
Tamil Nadu,RAMANATHAPURAM,15,2006,Whole Year ,Ragi,15,1068,1455
Tamil Nadu,RAMANATHAPURAM,15,2006,Whole Year ,Sesamum,23,1315,325
Tamil Nadu,RAMANATHAPURAM,15,2006,Whole Year ,Sugarcane,16,502,61643
Tamil Nadu,RAMANATHAPURAM,15,2006,Whole Year ,Sunflower,17,235,430
Tamil Nadu,RAMANATHAPURAM,15,2006,Whole Year ,Turmeric,20,2,11
Tamil Nadu,RAMANATHAPURAM,15,2006,Whole Year ,Urad,21,2779,1584
Tamil Nadu,RAMANATHAPURAM,15,2007,Kharif     ,Rice,0,123771,29879
Tamil Nadu,RAMANATHAPURAM,15,2007,Kharif     ,Small millets,22,749,422
Tamil Nadu,RAMANATHAPURAM,15,2007,Whole Year ,Bajra,2,617,859
Tamil Nadu,RAMANATHAPURAM,15,2007,Whole Year ,Banana,3,115,5490
Tamil Nadu,RAMANATHAPURAM,15,2007,Whole Year ,Cashewnut,4,161,92
Tamil Nadu,RAMANATHAPURAM,15,2007,Whole Year ,Coconut ,6,8449,1411
Tamil Nadu,RAMANATHAPURAM,15,2007,Whole Year ,Coriander,7,1131,516
Tamil Nadu,RAMANATHAPURAM,15,2007,Whole Year ,Cotton(lint),8,2165,1639
Tamil Nadu,RAMANATHAPURAM,15,2007,Whole Year ,Dry chillies,9,25352,8628
Tamil Nadu,RAMANATHAPURAM,15,2007,Whole Year ,Groundnut,10,6111,4712
Tamil Nadu,RAMANATHAPURAM,15,2007,Whole Year ,Horse-gram,24,5,2
Tamil Nadu,RAMANATHAPURAM,15,2007,Whole Year ,Jowar,11,1945,1693
Tamil Nadu,RAMANATHAPURAM,15,2007,Whole Year ,Maize,12,3,8
Tamil Nadu,RAMANATHAPURAM,15,2007,Whole Year ,Moong(Green Gram),13,318,93
Tamil Nadu,RAMANATHAPURAM,15,2007,Whole Year ,Onion,14,148,1426
Tamil Nadu,RAMANATHAPURAM,15,2007,Whole Year ,Potato,73,5,84
Tamil Nadu,RAMANATHAPURAM,15,2007,Whole Year ,Ragi,15,877,1319
Tamil Nadu,RAMANATHAPURAM,15,2007,Whole Year ,Sesamum,23,3190,694
Tamil Nadu,RAMANATHAPURAM,15,2007,Whole Year ,Small millets,22,749,422
Tamil Nadu,RAMANATHAPURAM,15,2007,Whole Year ,Sugarcane,16,334,35918
Tamil Nadu,RAMANATHAPURAM,15,2007,Whole Year ,Sunflower,17,18,29
Tamil Nadu,RAMANATHAPURAM,15,2007,Whole Year ,Turmeric,20,2,11
Tamil Nadu,RAMANATHAPURAM,15,2007,Whole Year ,Urad,21,4117,1071
Tamil Nadu,RAMANATHAPURAM,15,2008,Kharif     ,Rice,0,128795,202989
Tamil Nadu,RAMANATHAPURAM,15,2008,Kharif     ,Small millets,22,52,384
Tamil Nadu,RAMANATHAPURAM,15,2008,Whole Year ,Bajra,2,479,680
Tamil Nadu,RAMANATHAPURAM,15,2008,Whole Year ,Banana,3,384,17070
Tamil Nadu,RAMANATHAPURAM,15,2008,Whole Year ,Cashewnut,4,125,65
Tamil Nadu,RAMANATHAPURAM,15,2008,Whole Year ,Castor seed,5,118,37
Tamil Nadu,RAMANATHAPURAM,15,2008,Whole Year ,Coconut ,6,8162,894000
Tamil Nadu,RAMANATHAPURAM,15,2008,Whole Year ,Coriander,7,957,221
Tamil Nadu,RAMANATHAPURAM,15,2008,Whole Year ,Cotton(lint),8,1097,682
Tamil Nadu,RAMANATHAPURAM,15,2008,Whole Year ,Dry chillies,9,26634,8788
Tamil Nadu,RAMANATHAPURAM,15,2008,Whole Year ,Gram,28,9,6
Tamil Nadu,RAMANATHAPURAM,15,2008,Whole Year ,Groundnut,10,5484,8146
Tamil Nadu,RAMANATHAPURAM,15,2008,Whole Year ,Horse-gram,24,3,1
Tamil Nadu,RAMANATHAPURAM,15,2008,Whole Year ,Jowar,11,1804,1901
Tamil Nadu,RAMANATHAPURAM,15,2008,Whole Year ,Maize,12,300,1733
Tamil Nadu,RAMANATHAPURAM,15,2008,Whole Year ,Moong(Green Gram),13,182,41
Tamil Nadu,RAMANATHAPURAM,15,2008,Whole Year ,Onion,14,143,1352
Tamil Nadu,RAMANATHAPURAM,15,2008,Whole Year ,Ragi,15,671,1269
Tamil Nadu,RAMANATHAPURAM,15,2008,Whole Year ,Sesamum,23,1721,241
Tamil Nadu,RAMANATHAPURAM,15,2008,Whole Year ,Small millets,22,680,384
Tamil Nadu,RAMANATHAPURAM,15,2008,Whole Year ,Sugarcane,16,323,34307
Tamil Nadu,RAMANATHAPURAM,15,2008,Whole Year ,Sunflower,17,49,65
Tamil Nadu,RAMANATHAPURAM,15,2008,Whole Year ,Urad,21,3695,1831
Tamil Nadu,RAMANATHAPURAM,15,2009,Kharif     ,Rice,0,133885,234880
Tamil Nadu,RAMANATHAPURAM,15,2009,Kharif     ,Small millets,22,537,303
Tamil Nadu,RAMANATHAPURAM,15,2009,Whole Year ,Bajra,2,581,769
Tamil Nadu,RAMANATHAPURAM,15,2009,Whole Year ,Banana,3,73,3139
Tamil Nadu,RAMANATHAPURAM,15,2009,Whole Year ,Cashewnut,4,137,69
Tamil Nadu,RAMANATHAPURAM,15,2009,Whole Year ,Castor seed,5,98,31
Tamil Nadu,RAMANATHAPURAM,15,2009,Whole Year ,Coconut ,6,8454,66000
Tamil Nadu,RAMANATHAPURAM,15,2009,Whole Year ,Coriander,7,1041,434
Tamil Nadu,RAMANATHAPURAM,15,2009,Whole Year ,Cotton(lint),8,772,362
Tamil Nadu,RAMANATHAPURAM,15,2009,Whole Year ,Dry chillies,9,20577,2843
Tamil Nadu,RAMANATHAPURAM,15,2009,Whole Year ,Gram,28,3,2
Tamil Nadu,RAMANATHAPURAM,15,2009,Whole Year ,Groundnut,10,4860,6495
Tamil Nadu,RAMANATHAPURAM,15,2009,Whole Year ,Horse-gram,24,3,1
Tamil Nadu,RAMANATHAPURAM,15,2009,Whole Year ,Jowar,11,1825,1533
Tamil Nadu,RAMANATHAPURAM,15,2009,Whole Year ,Maize,12,152,518
Tamil Nadu,RAMANATHAPURAM,15,2009,Whole Year ,Moong(Green Gram),13,415,143
Tamil Nadu,RAMANATHAPURAM,15,2009,Whole Year ,Onion,14,124,1209
Tamil Nadu,RAMANATHAPURAM,15,2009,Whole Year ,Ragi,15,544,899
Tamil Nadu,RAMANATHAPURAM,15,2009,Whole Year ,Sesamum,23,1171,420
Tamil Nadu,RAMANATHAPURAM,15,2009,Whole Year ,Sugarcane,16,456,46261
Tamil Nadu,RAMANATHAPURAM,15,2009,Whole Year ,Sunflower,17,77,102
Tamil Nadu,RAMANATHAPURAM,15,2009,Whole Year ,Urad,21,2957,386
Tamil Nadu,RAMANATHAPURAM,15,2010,Kharif     ,Arhar/Tur,1,2,1
Tamil Nadu,RAMANATHAPURAM,15,2010,Kharif     ,Castor seed,5,67,23
Tamil Nadu,RAMANATHAPURAM,15,2010,Kharif     ,Cotton(lint),8,1167,1613
Tamil Nadu,RAMANATHAPURAM,15,2010,Kharif     ,Groundnut,10,3856,5121
Tamil Nadu,RAMANATHAPURAM,15,2010,Kharif     ,Maize,12,216,1178
Tamil Nadu,RAMANATHAPURAM,15,2010,Kharif     ,Moong(Green Gram),13,482,134
Tamil Nadu,RAMANATHAPURAM,15,2010,Kharif     ,Ragi,15,370,529
Tamil Nadu,RAMANATHAPURAM,15,2010,Kharif     ,Rice,0,131397,253999
Tamil Nadu,RAMANATHAPURAM,15,2010,Kharif     ,Sunflower,17,100,113
Tamil Nadu,RAMANATHAPURAM,15,2010,Kharif     ,Urad,21,3232,1273
Tamil Nadu,RAMANATHAPURAM,15,2010,Rabi       ,Gram,28,1,1
Tamil Nadu,RAMANATHAPURAM,15,2010,Whole Year ,Sugarcane,16,550,59623
Tamil Nadu,RAMANATHAPURAM,15,2011,Kharif     ,Cotton(lint),8,4,11
Tamil Nadu,RAMANATHAPURAM,15,2011,Kharif     ,Groundnut,10,114,251
Tamil Nadu,RAMANATHAPURAM,15,2011,Kharif     ,Ragi,15,2,5
Tamil Nadu,RAMANATHAPURAM,15,2011,Kharif     ,Rice,0,128960,438236
Tamil Nadu,RAMANATHAPURAM,15,2011,Rabi       ,Bajra,2,496,876
